"data[0].actor.id","data[0].actor.type","data[0].extensions[""com.instructure.canvas""].job_id","data[0].extensions[""com.instructure.canvas""].job_tag","data[0].extensions[""com.instructure.canvas""].version","data[0].eventtime","data[0].context","data[0].action","data[0].id","data[0].type","data[0].object.extensions[""com.instructure.canvas""].body","data[0].object.extensions[""com.instructure.canvas""].entity_id","data[0].object.name","data[0].object.id","data[0].object.type","data[0].edapp.id","data[0].edapp.type","dataversion","sensor","sendtime","data[0].session.id","data[0].session.type","data[0].referrer","data[0].extensions[""com.instructure.canvas""].hostname","data[0].extensions[""com.instructure.canvas""].client_ip","data[0].extensions[""com.instructure.canvas""].request_id","data[0].extensions[""com.instructure.canvas""].request_url","data[0].extensions[""com.instructure.canvas""].user_agent","data[0].object.extensions[""com.instructure.canvas""].http_method","data[0].object.extensions[""com.instructure.canvas""].filename","data[0].object.extensions[""com.instructure.canvas""].asset_name","data[0].object.extensions[""com.instructure.canvas""].asset_type","data[0].object.extensions[""com.instructure.canvas""].display_name","data[0].object.extensions[""com.instructure.canvas""].context_account_id","data[0].group.extensions[""com.instructure.canvas""].context_type","data[0].group.extensions[""com.instructure.canvas""].entity_id","data[0].group.id","data[0].group.type","data[0].membership.organization.id","data[0].membership.organization.type","data[0].membership.roles[0]","data[0].membership.member.id","data[0].membership.member.type","data[0].membership.id","data[0].membership.type","data[0].actor.extensions[""com.instructure.canvas""].root_account_id","data[0].actor.extensions[""com.instructure.canvas""].user_login","data[0].actor.extensions[""com.instructure.canvas""].root_account_lti_guid","data[0].actor.extensions[""com.instructure.canvas""].entity_id","data[0].actor.extensions[""com.instructure.canvas""].root_account_uuid","data[0].object.extensions[""com.instructure.canvas""].url","data[0].object.extensions[""com.instructure.canvas""].domain","data[0].object.extensions[""com.instructure.canvas""].asset_subtype","subscription.owner_id","subscription.id","data[0].object.extensions[""com.instructure.canvas""].context_type","data[0].object.extensions[""com.instructure.canvas""].context_id","data[0].object.extensions[""com.instructure.canvas""].folder_id","data[0].object.datecreated","data[0].object.mediatype","data[0].object.extensions[""com.instructure.canvas""].workflow_state","data[0].object.description","data[0].object.datemodified","data[0].object.maxscore.numberstr","data[0].object.extensions[""com.instructure.canvas""].restricted_access","data[0].object.extensions[""com.instructure.canvas""].state_is_current","data[0].object.extensions[""com.instructure.canvas""].state","data[0].object.extensions[""com.instructure.canvas""].access_is_current","data[0].actor.extensions[""com.instructure.canvas""].user_sis_id","data[0].object.extensions[""com.instructure.canvas""].redirect_url","data[0].object.datetosubmit","data[0].actor.extensions[""com.instructure.canvas""].real_user_id","data[0].object.extensions[""com.instructure.canvas""].developer_key_id","data[0].membership.organization.suborganizationof.id","data[0].membership.organization.suborganizationof.type","data[0].object.extensions[""com.instructure.canvas""].course_id","data[0].object.extensions[""com.instructure.canvas""].course_section_id","data[0].object.extensions[""com.instructure.canvas""].user_id","data[0].object.extensions[""com.instructure.canvas""].user_name","data[0].object.extensions[""com.instructure.canvas""].type","data[0].object.extensions[""com.instructure.canvas""].limit_privileges_to_course_section","data[0].object.assignee.id","data[0].object.assignee.type","data[0].object.assignable.id","data[0].object.assignable.type","data[0].object.extensions[""com.instructure.canvas""].is_admin","data[0].object.creators[0].id","data[0].object.creators[0].type","data[0].object.body","data[0].generated.extensions[""com.instructure.canvas""].grade","data[0].generated.extensions[""com.instructure.canvas""].entity_id","data[0].generated.scoregiven.numberstr","data[0].generated.id","data[0].generated.type","data[0].generated.maxscore.numberstr","data[0].generated.attempt.extensions[""com.instructure.canvas""].grade","data[0].generated.attempt.id","data[0].generated.attempt.assignee.id","data[0].generated.attempt.assignee.type","data[0].generated.attempt.type","data[0].generated.attempt.assignable.id","data[0].generated.attempt.assignable.type","data[0].object.extensions[""com.instructure.canvas""].grade","data[0].object.extensions[""com.instructure.canvas""].is_announcement"
"urn:instructure:canvas:user:97140000000000031","Person",,,"1.0.0","2020-05-12T21:44:39.301Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:2ac96e4e-abfd-4a6b-85de-c0badab00a2d","NavigationEvent",,"97140000000001201",,"urn:instructure:canvas:assignment:97140000000001201","AssignableDigitalResource","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:44:39.955Z","urn:instructure:canvas:session:2005271b172ba4519060d07d3c329ad2","Session","https://unicon.instructure.com/courses/392/assignments","unicon.instructure.com","107.2.29.150","8fff24b0-e043-4b87-b188-f5e0cafb288d","https://unicon.instructure.com/courses/392/assignments/1201","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"test LTI assignment","assignment",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000031","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000031","Membership","97140000000000001","brettreyes@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000031","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000031","Person",,,"1.0.0","2020-05-12T21:44:36.984Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:6b8a03f1-8b51-4fe8-8994-ee62d28d286f","NavigationEvent",,"97140000000000392","assignments","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:44:37.516Z","urn:instructure:canvas:session:2005271b172ba4519060d07d3c329ad2","Session","https://unicon.instructure.com/courses/392/external_tools/221","unicon.instructure.com","107.2.29.150","ad50a56f-b045-42d3-913f-53701a01d690","https://unicon.instructure.com/courses/392/assignments","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"Brown Live Events Test","course",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000031","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000031","Membership","97140000000000001","brettreyes@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000031","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"assignments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000014","Person",,,"1.0.0","2020-05-12T21:43:43.547Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:d181dada-a956-409e-931d-1422f67b91f7","NavigationEvent",,"97140000000000221","context_external_tool","urn:instructure:canvas:context_external_tool:97140000000000221","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:43:43.929Z","urn:instructure:canvas:session:30a28f8d82a5fa57f41f3dcfbd0b7911","Session","https://unicon.instructure.com/courses/392/external_tools/221","unicon.instructure.com","107.2.29.150","f5397dac-c5f2-43de-8bbd-a258889707a0","https://unicon.instructure.com/courses/392/external_tools/221","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36","GET",,"Zoom","context_external_tool",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Instructor","urn:instructure:canvas:user:97140000000000014","Person","urn:instructure:canvas:course:97140000000000392:Instructor:97140000000000014","Membership","97140000000000001","smclaughlin@unicon.net","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000014","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2","https://applications.zoom.us/lti/rich",,,"97140000000000003","326d8cc7-ff21-404d-8db6-01874976593c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000027","Person",,,"1.0.0","2020-05-12T21:41:13.257Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:496ab169-d007-4ae6-9867-64e936747d36","NavigationEvent",,"97140000000000221","context_external_tool","urn:instructure:canvas:context_external_tool:97140000000000221","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:41:14.037Z","urn:instructure:canvas:session:14b5fafb7a02f4eb655a9d726abac285","Session","https://unicon.instructure.com/courses/392","unicon.instructure.com","107.2.29.150","d000f529-2c11-44fc-b27f-9016f3c8c4fe","https://unicon.instructure.com/courses/392/external_tools/221","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","GET",,"Zoom","context_external_tool",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000027","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000027","Membership","97140000000000001","anntax@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000027","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2","https://applications.zoom.us/lti/rich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000027","Person",,,"1.0.0","2020-05-12T21:41:07.965Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:4ac9cd0b-e5f6-490f-829b-262e1aad16e0","NavigationEvent",,"97140000000000392","home","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:41:08.112Z","urn:instructure:canvas:session:14b5fafb7a02f4eb655a9d726abac285","Session","https://unicon.instructure.com/?login_success=1","unicon.instructure.com","107.2.29.150","a1c96f9c-e883-4b4f-8294-94568ee90504","https://unicon.instructure.com/courses/392","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","GET",,"Brown Live Events Test","course",,,"Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000027","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000027","Membership","97140000000000001","anntax@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000027","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"home",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000031","Person",,,"1.0.0","2020-05-12T21:40:16.336Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:1b75a534-3b51-4fe8-bc64-ac56e8c5a4e2","NavigationEvent",,"97140000000000392","collaborations","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:40:16.866Z","urn:instructure:canvas:session:2005271b172ba4519060d07d3c329ad2","Session","https://unicon.instructure.com/courses/392/conferences","unicon.instructure.com","107.2.29.150","e8320973-9aad-4882-916c-c46a324e9d9f","https://unicon.instructure.com/courses/392/collaborations","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"Brown Live Events Test","course",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000031","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000031","Membership","97140000000000001","brettreyes@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000031","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"collaborations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000031","Person",,,"1.0.0","2020-05-12T21:40:14.283Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:40aa3413-4ac9-4612-90f9-203cf295d365","NavigationEvent",,"97140000000000392","conferences","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:40:15.030Z","urn:instructure:canvas:session:2005271b172ba4519060d07d3c329ad2","Session","https://unicon.instructure.com/courses/392/modules","unicon.instructure.com","107.2.29.150","5ad48825-bd7f-4b22-9274-19460eba4d4c","https://unicon.instructure.com/courses/392/conferences","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"Brown Live Events Test","course",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000031","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000031","Membership","97140000000000001","brettreyes@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000031","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"conferences",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000031","Person",,,"1.0.0","2020-05-12T21:39:34.603Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:ce82884f-c950-4623-8b8e-54a8e30d2e0a","NavigationEvent",,"97140000000000392","grades","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:39:35.617Z","urn:instructure:canvas:session:2005271b172ba4519060d07d3c329ad2","Session","https://unicon.instructure.com/courses/392/discussion_topics/104","unicon.instructure.com","107.2.29.150","52396b48-b0b6-4345-b92c-390504ad4b50","https://unicon.instructure.com/courses/392/grades","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"Brown Live Events Test","course",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000031","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000031","Membership","97140000000000001","brettreyes@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000031","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"grades",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000029","Person",,,"1.0.0","2020-05-12T21:38:00.972Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:de64e5e3-2218-4801-bf64-2ca04fef9edf","NavigationEvent",,"97140000000000222","context_external_tool","urn:instructure:canvas:context_external_tool:97140000000000222","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:38:01.936Z","urn:instructure:canvas:session:19696b2c2fb1e1f37f62f5a9837fd388","Session","https://unicon.instructure.com/courses/392/assignments/1200?module_item_id=6156","unicon.instructure.com","107.2.29.150","8a32ed53-b36f-4d58-b90a-f5fe756e9aa7","https://unicon.instructure.com/courses/392/modules/items/6157","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","GET",,"Assistments Tool","context_external_tool",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000029","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000029","Membership","97140000000000001","amygoodman@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000029","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,"www.assistments.org",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000029","Person",,,"1.0.0","2020-05-12T21:37:55.894Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:851a879b-46c5-4e32-8f9a-7ee79f743b8b","NavigationEvent",,"97140000000001200",,"urn:instructure:canvas:assignment:97140000000001200","AssignableDigitalResource","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:37:56.300Z","urn:instructure:canvas:session:19696b2c2fb1e1f37f62f5a9837fd388","Session","https://unicon.instructure.com/courses/392/modules","unicon.instructure.com","107.2.29.150","344afb9f-404c-4899-9710-4e6ff4d37bcb","https://unicon.instructure.com/courses/392/assignments/1200?module_item_id=6156","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","GET",,"Assignment One","assignment",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000029","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000029","Membership","97140000000000001","amygoodman@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000029","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000029","Person",,,"1.0.0","2020-05-12T21:37:50.671Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:41d641a8-79a2-431b-bfe9-c1d4f2b56b63","NavigationEvent",,"97140000000000392","modules","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:37:51.403Z","urn:instructure:canvas:session:19696b2c2fb1e1f37f62f5a9837fd388","Session","https://unicon.instructure.com/courses/392/assignments/1201","unicon.instructure.com","107.2.29.150","d6327cca-0cbf-4ded-89dc-c3f9e6c91e0f","https://unicon.instructure.com/courses/392/modules","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","GET",,"Brown Live Events Test","course",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000029","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000029","Membership","97140000000000001","amygoodman@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000029","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"modules",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000029","Person",,,"1.0.0","2020-05-12T21:37:24.378Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:61f41483-80c4-4acc-b51f-e07ab5135840","NavigationEvent",,"97140000000001201",,"urn:instructure:canvas:assignment:97140000000001201","AssignableDigitalResource","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:37:25.037Z","urn:instructure:canvas:session:19696b2c2fb1e1f37f62f5a9837fd388","Session","https://unicon.instructure.com/courses/392/assignments/1201","unicon.instructure.com","107.2.29.150","3848d66b-3aa6-4288-b46c-862c2820f5f8","https://unicon.instructure.com/courses/392/assignments/1201","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","GET",,"test LTI assignment","assignment",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000029","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000029","Membership","97140000000000001","amygoodman@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000029","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000029","Person",,,"1.0.0","2020-05-12T21:37:23.984Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:09c7aaed-0ef7-4241-8cae-e4f714debc0d","NavigationEvent",,"97140000000001201",,"urn:instructure:canvas:assignment:97140000000001201","AssignableDigitalResource","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:37:24.170Z","urn:instructure:canvas:session:19696b2c2fb1e1f37f62f5a9837fd388","Session","https://unicon.instructure.com/courses/392/assignments/1201","unicon.instructure.com","107.2.29.150","4f81a850-8ce5-45ee-b57e-98b4e6f0d335","https://unicon.instructure.com/courses/392/assignments/1201/submissions","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","POST",,"test LTI assignment","assignment",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000029","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000029","Membership","97140000000000001","amygoodman@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000029","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000031","Person",,,"1.0.0","2020-05-12T21:36:57.541Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:d3d5b914-c0db-4d36-a674-f6de2071af0c","NavigationEvent",,"97140000000000104",,"urn:instructure:canvas:discussion:97140000000000104","Thread","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:36:57.870Z","urn:instructure:canvas:session:2005271b172ba4519060d07d3c329ad2","Session","https://unicon.instructure.com/courses/392/discussion_topics/104","unicon.instructure.com","107.2.29.150","75d01ad1-1a28-43fa-a854-cad7f042b21b","https://unicon.instructure.com/api/v1/courses/392/discussion_topics/104/view?include_new_entries=1&include_enrollment_state=1&include_context_card_info=1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"Addding a post","discussion_topic",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000031","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000031","Membership","97140000000000001","brettreyes@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000031","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000031","Person",,,"1.0.0","2020-05-12T21:36:13.261Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:0876395c-fd3a-489f-885c-911aa46ed393","NavigationEvent",,"97140000000000222","context_external_tool","urn:instructure:canvas:context_external_tool:97140000000000222","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:36:13.406Z","urn:instructure:canvas:session:2005271b172ba4519060d07d3c329ad2","Session","https://unicon.instructure.com/courses/392/assignments/1200","unicon.instructure.com","107.2.29.150","dbf18da2-852b-497f-a7d0-ab8474cc92fd","https://unicon.instructure.com/courses/392/modules/items/6157","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"Assistments Tool","context_external_tool",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000031","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000031","Membership","97140000000000001","brettreyes@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000031","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,"www.assistments.org",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
